Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,PG&E Hourly Load,PG&E Hourly PV Generation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 7:00,2028,5,23,7,8," 14,657 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 8:00,2028,5,23,8,9," 14,788 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 9:00,2028,5,23,9,10," 15,130 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 10:00,2028,5,23,10,11," 15,390 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 11:00,2028,5,23,11,12," 15,367 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 12:00,2028,5,23,12,13," 15,623 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 13:00,2028,5,23,13,14," 15,771 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 14:00,2028,5,23,14,15," 15,885 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 15:00,2028,5,23,15,16," 16,160 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 16:00,2028,5,23,16,17," 16,167 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 17:00,2028,5,23,17,18," 16,101 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 18:00,2028,5,23,18,19," 15,862 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 19:00,2028,5,23,19,20," 16,173 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 20:00,2028,5,23,20,21," 15,782 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 21:00,2028,5,23,21,22," 14,443 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 22:00,2028,5,23,22,23," 13,054 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2028 23:00,2028,5,23,23,24," 12,403 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 0:00,2028,5,24,0,1," 12,018 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 1:00,2028,5,24,1,2," 11,615 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 2:00,2028,5,24,2,3," 11,503 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 3:00,2028,5,24,3,4," 11,705 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 4:00,2028,5,24,4,5," 12,316 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 5:00,2028,5,24,5,6," 13,220 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 6:00,2028,5,24,6,7," 14,102 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 7:00,2028,5,24,7,8," 14,558 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 8:00,2028,5,24,8,9," 14,642 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 9:00,2028,5,24,9,10," 14,822 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 10:00,2028,5,24,10,11," 14,955 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 11:00,2028,5,24,11,12," 14,882 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 12:00,2028,5,24,12,13," 15,057 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 13:00,2028,5,24,13,14," 15,117 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 14:00,2028,5,24,14,15," 15,192 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 15:00,2028,5,24,15,16," 15,336 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 16:00,2028,5,24,16,17," 15,349 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 17:00,2028,5,24,17,18," 15,283 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 18:00,2028,5,24,18,19," 15,187 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 19:00,2028,5,24,19,20," 15,549 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 20:00,2028,5,24,20,21," 15,398 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 21:00,2028,5,24,21,22," 14,271 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 22:00,2028,5,24,22,23," 12,979 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2028 23:00,2028,5,24,23,24," 12,405 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 0:00,2028,5,25,0,1," 11,873 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 1:00,2028,5,25,1,2," 11,509 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 2:00,2028,5,25,2,3," 11,417 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 3:00,2028,5,25,3,4," 11,641 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 4:00,2028,5,25,4,5," 12,272 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 5:00,2028,5,25,5,6," 13,057 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 6:00,2028,5,25,6,7," 14,227 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 7:00,2028,5,25,7,8," 14,484 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 8:00,2028,5,25,8,9," 14,544 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 9:00,2028,5,25,9,10," 14,796 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 10:00,2028,5,25,10,11," 14,864 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 11:00,2028,5,25,11,12," 14,660 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 12:00,2028,5,25,12,13," 14,788 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 13:00,2028,5,25,13,14," 14,864 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 14:00,2028,5,25,14,15," 14,912 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 15:00,2028,5,25,15,16," 15,013 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 16:00,2028,5,25,16,17," 14,950 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 17:00,2028,5,25,17,18," 14,842 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 18:00,2028,5,25,18,19," 14,742 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 19:00,2028,5,25,19,20," 15,248 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 20:00,2028,5,25,20,21," 15,075 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 21:00,2028,5,25,21,22," 14,077 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 22:00,2028,5,25,22,23," 12,710 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2028 23:00,2028,5,25,23,24," 12,238 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 0:00,2028,5,26,0,1," 12,141 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 1:00,2028,5,26,1,2," 11,808 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 2:00,2028,5,26,2,3," 11,643 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 3:00,2028,5,26,3,4," 11,848 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 4:00,2028,5,26,4,5," 12,421 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 5:00,2028,5,26,5,6," 13,331 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 6:00,2028,5,26,6,7," 13,921 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 7:00,2028,5,26,7,8," 14,308 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 8:00,2028,5,26,8,9," 14,402 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 9:00,2028,5,26,9,10," 14,408 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 10:00,2028,5,26,10,11," 14,406 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 11:00,2028,5,26,11,12," 14,265 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 12:00,2028,5,26,12,13," 14,230 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 13:00,2028,5,26,13,14," 14,097 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 14:00,2028,5,26,14,15," 13,925 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 15:00,2028,5,26,15,16," 13,820 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 16:00,2028,5,26,16,17," 13,749 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 17:00,2028,5,26,17,18," 13,793 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 18:00,2028,5,26,18,19," 13,870 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 19:00,2028,5,26,19,20," 14,313 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 20:00,2028,5,26,20,21," 14,314 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 21:00,2028,5,26,21,22," 13,543 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 22:00,2028,5,26,22,23," 12,569 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2028 23:00,2028,5,26,23,24," 12,058 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 0:00,2028,5,27,0,1," 11,483 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 1:00,2028,5,27,1,2," 11,132 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 2:00,2028,5,27,2,3," 10,993 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 3:00,2028,5,27,3,4," 11,027 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 4:00,2028,5,27,4,5," 11,208 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 5:00,2028,5,27,5,6," 11,693 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 6:00,2028,5,27,6,7," 12,417 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 7:00,2028,5,27,7,8," 13,011 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 8:00,2028,5,27,8,9," 12,874 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 9:00,2028,5,27,9,10," 12,996 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 10:00,2028,5,27,10,11," 13,022 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 11:00,2028,5,27,11,12," 13,322 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 12:00,2028,5,27,12,13," 13,271 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 13:00,2028,5,27,13,14," 13,178 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 14:00,2028,5,27,14,15," 13,123 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 15:00,2028,5,27,15,16," 13,251 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 16:00,2028,5,27,16,17," 13,423 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 17:00,2028,5,27,17,18," 13,152 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 18:00,2028,5,27,18,19," 13,261 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 19:00,2028,5,27,19,20," 13,825 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 20:00,2028,5,27,20,21," 13,842 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 21:00,2028,5,27,21,22," 12,968 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 22:00,2028,5,27,22,23," 12,210 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2028 23:00,2028,5,27,23,24," 12,109 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 0:00,2028,5,28,0,1," 11,577 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 1:00,2028,5,28,1,2," 11,270 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 2:00,2028,5,28,2,3," 11,111 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 3:00,2028,5,28,3,4," 11,040 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 4:00,2028,5,28,4,5," 11,172 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 5:00,2028,5,28,5,6," 11,198 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 6:00,2028,5,28,6,7," 11,635 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 7:00,2028,5,28,7,8," 12,283 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 8:00,2028,5,28,8,9," 12,355 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 9:00,2028,5,28,9,10," 12,183 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 10:00,2028,5,28,10,11," 12,207 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 11:00,2028,5,28,11,12," 12,178 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 12:00,2028,5,28,12,13," 12,480 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 13:00,2028,5,28,13,14," 12,216 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 14:00,2028,5,28,14,15," 12,190 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 15:00,2028,5,28,15,16," 12,328 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 16:00,2028,5,28,16,17," 12,544 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 17:00,2028,5,28,17,18," 12,740 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 18:00,2028,5,28,18,19," 12,842 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 19:00,2028,5,28,19,20," 13,399 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 20:00,2028,5,28,20,21," 13,519 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 21:00,2028,5,28,21,22," 12,711 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 22:00,2028,5,28,22,23," 12,073 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2028 23:00,2028,5,28,23,24," 11,818 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 0:00,2028,5,29,0,1," 11,285 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 1:00,2028,5,29,1,2," 11,004 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 2:00,2028,5,29,2,3," 10,926 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 3:00,2028,5,29,3,4," 10,971 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 4:00,2028,5,29,4,5," 11,104 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 5:00,2028,5,29,5,6," 11,251 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 6:00,2028,5,29,6,7," 11,880 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 7:00,2028,5,29,7,8," 12,407 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 8:00,2028,5,29,8,9," 12,632 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 9:00,2028,5,29,9,10," 12,936 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 10:00,2028,5,29,10,11," 12,873 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 11:00,2028,5,29,11,12," 13,253 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 12:00,2028,5,29,12,13," 12,870 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 13:00,2028,5,29,13,14," 12,887 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 14:00,2028,5,29,14,15," 13,032 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 15:00,2028,5,29,15,16," 13,281 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 16:00,2028,5,29,16,17," 13,559 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 17:00,2028,5,29,17,18," 13,726 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 18:00,2028,5,29,18,19," 13,818 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 19:00,2028,5,29,19,20," 14,310 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 20:00,2028,5,29,20,21," 14,322 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 21:00,2028,5,29,21,22," 13,290 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 22:00,2028,5,29,22,23," 12,458 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2028 23:00,2028,5,29,23,24," 11,854 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 0:00,2028,5,30,0,1," 11,592 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 1:00,2028,5,30,1,2," 11,351 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 2:00,2028,5,30,2,3," 11,310 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 3:00,2028,5,30,3,4," 11,579 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 4:00,2028,5,30,4,5," 11,768 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 5:00,2028,5,30,5,6," 12,735 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 6:00,2028,5,30,6,7," 13,682 ",1083.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 7:00,2028,5,30,7,8," 14,098 ",2626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 8:00,2028,5,30,8,9," 14,337 ",4185.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 9:00,2028,5,30,9,10," 14,470 ",5456.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 10:00,2028,5,30,10,11," 14,591 ",6255.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 11:00,2028,5,30,11,12," 14,585 ",6652.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 12:00,2028,5,30,12,13," 14,802 ",6768.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 13:00,2028,5,30,13,14," 14,977 ",6470.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 14:00,2028,5,30,14,15," 15,181 ",5761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 15:00,2028,5,30,15,16," 15,333 ",4646.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 16:00,2028,5,30,16,17," 15,354 ",3180.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 17:00,2028,5,30,17,18," 15,337 ",1549.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 18:00,2028,5,30,18,19," 15,301 ",333.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 19:00,2028,5,30,19,20," 15,624 ",0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 20:00,2028,5,30,20,21," 15,485 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 21:00,2028,5,30,21,22," 14,322 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 22:00,2028,5,30,22,23," 13,387 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2028 23:00,2028,5,30,23,24," 12,466 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 0:00,2028,5,31,0,1," 11,934 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 1:00,2028,5,31,1,2," 11,569 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 2:00,2028,5,31,2,3," 11,456 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 3:00,2028,5,31,3,4," 11,695 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 4:00,2028,5,31,4,5," 12,296 ",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2028 5:00,2028,5,31,5,6," 13,095 ",156.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
